full_text,cleaning,case_folding,tokenize,filtering/stopword removal,stemming_data
Ayah Mirna Salihin merasa ditipu soal film Ice Cold: Netflix cuma cari duit! https://t.co/WSibtyuWkw,Ayah Mirna Salihin merasa ditipu soal film Ice Cold Netflix cuma cari duit httpstcoWSibtyuWkw,ayah mirna salihin merasa ditipu soal film ice cold netflix cuma cari duit httpstcowsibtyuwkw,"['ayah', 'mirna', 'salihin', 'merasa', 'ditipu', 'soal', 'film', 'ice', 'cold', 'netflix', 'cuma', 'cari', 'duit', 'httpstcowsibtyuwkw']","['ayah', 'mirna', 'salihin', 'ditipu', 'film', 'ice', 'cold', 'netflix', 'cari', 'duit', 'httpstcowsibtyuwkw']",ayah mirna salihin tipu film ice cold netflix cari duit httpstcowsibtyuwkw
Umur 13 Israel Iran Russia Teroris Onana Djaja G.O.A.T Hamas Rencana Besar Ozil Kompas Minggu Pagii Sarapan Ukraina Jessica sianida Ice Cold  #savejessica #Netflix #IsraelUnderAttack #Palestine #Sismo #MUFC #OnlyFriendsSeriesEP9 Morn Lucas gigi #zhangyixing djaja pagi-pagi,Umur  Israel Iran Russia Teroris Onana Djaja GOAT Hamas Rencana Besar Ozil Kompas Minggu Pagii Sarapan Ukraina Jessica sianida Ice Cold  savejessica Netflix IsraelUnderAttack Palestine Sismo MUFC OnlyFriendsSeriesEP Morn Lucas gigi zhangyixing djaja pagipagi,umur  israel iran russia teroris onana djaja goat hamas rencana besar ozil kompas minggu pagii sarapan ukraina jessica sianida ice cold  savejessica netflix israelunderattack palestine sismo mufc onlyfriendsseriesep morn lucas gigi zhangyixing djaja pagipagi,"['umur', 'israel', 'iran', 'russia', 'teroris', 'onana', 'djaja', 'goat', 'hamas', 'rencana', 'besar', 'ozil', 'kompas', 'minggu', 'pagii', 'sarapan', 'ukraina', 'jessica', 'sianida', 'ice', 'cold', 'savejessica', 'netflix', 'israelunderattack', 'palestine', 'sismo', 'mufc', 'onlyfriendsseriesep', 'morn', 'lucas', 'gigi', 'zhangyixing', 'djaja', 'pagipagi']","['umur', 'israel', 'iran', 'russia', 'teroris', 'onana', 'djaja', 'goat', 'hamas', 'rencana', 'ozil', 'kompas', 'minggu', 'pagii', 'sarapan', 'ukraina', 'jessica', 'sianida', 'ice', 'cold', 'savejessica', 'netflix', 'israelunderattack', 'palestine', 'sismo', 'mufc', 'onlyfriendsseriesep', 'morn', 'lucas', 'gigi', 'zhangyixing', 'djaja', 'pagipagi']",umur israel iran russia teroris onana djaja goat hamas rencana ozil kompas minggu pagi sarap ukraina jessica sianida ice cold savejessica netflix israelunderattack palestine sismo mufc onlyfriendsseriesep morn lucas gigi zhangyixing djaja pagipagi
@haimalvin ice cold on netflix,haimalvin ice cold on netflix,haimalvin ice cold on netflix,"['haimalvin', 'ice', 'cold', 'on', 'netflix']","['haimalvin', 'ice', 'cold', 'on', 'netflix']",haimalvin ice cold on netflix
"Siapa yg kepo kasus sianida sejak nonton netflix ice cold,  AKUUU",Siapa yg kepo kasus sianida sejak nonton netflix ice cold  AKUUU,siapa yg kepo kasus sianida sejak nonton netflix ice cold  akuuu,"['siapa', 'yg', 'kepo', 'kasus', 'sianida', 'sejak', 'nonton', 'netflix', 'ice', 'cold', 'akuuu']","['yg', 'kepo', 'sianida', 'nonton', 'netflix', 'ice', 'cold', 'akuuu']",yg kepo sianida nonton netflix ice cold akuuu
インドネシアで話題のドキュメンタリー🇮🇩ICE COLD見たくてﾈﾄﾌﾘ再契約。これだけ世間が注目してるので再審に期待。 #Indonesia #ICECOLD  #Netflix #日本語字幕あり https://t.co/HMdMIhtpCb,ICE COLD Indonesia ICECOLD  Netflix  httpstcoHMdMIhtpCb,ice cold indonesia icecold  netflix  httpstcohmdmihtpcb,"['ice', 'cold', 'indonesia', 'icecold', 'netflix', 'httpstcohmdmihtpcb']","['ice', 'cold', 'indonesia', 'icecold', 'netflix', 'httpstcohmdmihtpcb']",ice cold indonesia icecold netflix httpstcohmdmihtpcb
Nonton dulu Ice Cold di Netflix. Baru lihat 3 podcast ini 😆,Nonton dulu Ice Cold di Netflix Baru lihat  podcast ini ,nonton dulu ice cold di netflix baru lihat  podcast ini ,"['nonton', 'dulu', 'ice', 'cold', 'di', 'netflix', 'baru', 'lihat', 'podcast', 'ini']","['nonton', 'ice', 'cold', 'netflix', 'lihat', 'podcast']",nonton ice cold netflix lihat podcast
Bjiiiirrr keceplosan? #jessica #icecold #mirnasalihin #bapakmirna #netflix #jessicawongso #sianida #pembunuhan #kopisianida https://t.co/zFZDeT2VK7,Bjiiiirrr keceplosan jessica icecold mirnasalihin bapakmirna netflix jessicawongso sianida pembunuhan kopisianida httpstcozFZDeTVK,bjiiiirrr keceplosan jessica icecold mirnasalihin bapakmirna netflix jessicawongso sianida pembunuhan kopisianida httpstcozfzdetvk,"['bjiiiirrr', 'keceplosan', 'jessica', 'icecold', 'mirnasalihin', 'bapakmirna', 'netflix', 'jessicawongso', 'sianida', 'pembunuhan', 'kopisianida', 'httpstcozfzdetvk']","['bjiiiirrr', 'keceplosan', 'jessica', 'icecold', 'mirnasalihin', 'bapakmirna', 'netflix', 'jessicawongso', 'sianida', 'pembunuhan', 'kopisianida', 'httpstcozfzdetvk']",bjiiiirrr ceplos jessica icecold mirnasalihin bapakmirna netflix jessicawongso sianida bunuh kopisianida httpstcozfzdetvk
Haaii aku jual netflix 1 bulan sebulan 20k aja lagi promo yuukk 1p2u ready 10 slot siap copas yaa! Ada Ice Cold juga nih baru tayang di Netflix ✨🥳  Yang less limit juga ada 1p1u 38k ajaa ready 6 lgsg copas juga 💗🦋,Haaii aku jual netflix  bulan sebulan k aja lagi promo yuukk pu ready  slot siap copas yaa Ada Ice Cold juga nih baru tayang di Netflix   Yang less limit juga ada pu k ajaa ready  lgsg copas juga ,haaii aku jual netflix  bulan sebulan k aja lagi promo yuukk pu ready  slot siap copas yaa ada ice cold juga nih baru tayang di netflix   yang less limit juga ada pu k ajaa ready  lgsg copas juga ,"['haaii', 'aku', 'jual', 'netflix', 'bulan', 'sebulan', 'k', 'aja', 'lagi', 'promo', 'yuukk', 'pu', 'ready', 'slot', 'siap', 'copas', 'yaa', 'ada', 'ice', 'cold', 'juga', 'nih', 'baru', 'tayang', 'di', 'netflix', 'yang', 'less', 'limit', 'juga', 'ada', 'pu', 'k', 'ajaa', 'ready', 'lgsg', 'copas', 'juga']","['haaii', 'jual', 'netflix', 'sebulan', 'k', 'aja', 'promo', 'yuukk', 'pu', 'ready', 'slot', 'copas', 'yaa', 'ice', 'cold', 'nih', 'tayang', 'netflix', 'less', 'limit', 'pu', 'k', 'ajaa', 'ready', 'lgsg', 'copas']",haaii jual netflix bulan k aja promo yuukk pu ready slot copas yaa ice cold nih tayang netflix less limit pu k ajaa ready lgsg copas
"NETFLIX.  ICE COLD: Murder, Coffee and Jessica Wongso.",NETFLIX  ICE COLD Murder Coffee and Jessica Wongso,netflix  ice cold murder coffee and jessica wongso,"['netflix', 'ice', 'cold', 'murder', 'coffee', 'and', 'jessica', 'wongso']","['netflix', 'ice', 'cold', 'murder', 'coffee', 'and', 'jessica', 'wongso']",netflix ice cold murder coffee and jessica wongso
"Found “Ice Cold” documentary at Netflix #Australia. Thinking about watching it, maby after #beckhamnetflix .   https://t.co/azLi60RQeg",Found Ice Cold documentary at Netflix Australia Thinking about watching it maby after beckhamnetflix    httpstcoazLiRQeg,found ice cold documentary at netflix australia thinking about watching it maby after beckhamnetflix    httpstcoazlirqeg,"['found', 'ice', 'cold', 'documentary', 'at', 'netflix', 'australia', 'thinking', 'about', 'watching', 'it', 'maby', 'after', 'beckhamnetflix', 'httpstcoazlirqeg']","['found', 'ice', 'cold', 'documentary', 'at', 'netflix', 'australia', 'thinking', 'about', 'watching', 'it', 'maby', 'after', 'beckhamnetflix', 'httpstcoazlirqeg']",found ice cold documentary at netflix australia thinking about watching it maby after beckhamnetflix httpstcoazlirqeg
masa gue kudu beli akun netflix buat nonton ice cold kepo ni apa skalian netflix n chill 🤤,masa gue kudu beli akun netflix buat nonton ice cold kepo ni apa skalian netflix n chill ,masa gue kudu beli akun netflix buat nonton ice cold kepo ni apa skalian netflix n chill ,"['masa', 'gue', 'kudu', 'beli', 'akun', 'netflix', 'buat', 'nonton', 'ice', 'cold', 'kepo', 'ni', 'apa', 'skalian', 'netflix', 'n', 'chill']","['gue', 'kudu', 'beli', 'akun', 'netflix', 'nonton', 'ice', 'cold', 'kepo', 'ni', 'skalian', 'netflix', 'n', 'chill']",gue kudu beli akun netflix nonton ice cold kepo ni skalian netflix n chill
"Edi Darmawan Sebut Netflix Sampah, Ayah Mirna Salihin Minta Jangan Nonton 'Ice Cold' https://t.co/e14NuNJdPS",Edi Darmawan Sebut Netflix Sampah Ayah Mirna Salihin Minta Jangan Nonton Ice Cold httpstcoeNuNJdPS,edi darmawan sebut netflix sampah ayah mirna salihin minta jangan nonton ice cold httpstcoenunjdps,"['edi', 'darmawan', 'sebut', 'netflix', 'sampah', 'ayah', 'mirna', 'salihin', 'minta', 'jangan', 'nonton', 'ice', 'cold', 'httpstcoenunjdps']","['edi', 'darmawan', 'netflix', 'sampah', 'ayah', 'mirna', 'salihin', 'nonton', 'ice', 'cold', 'httpstcoenunjdps']",edi darmawan netflix sampah ayah mirna salihin nonton ice cold httpstcoenunjdps
"Kalau saya berangkat POV-nya dari analisis Framing, makanya sampai saat ini masih belum Ngeeh"" Kasus Ice Cold ini ke arah mana?   Karena: - Siapa (atau, Kepentingan apa) yang diuntung sejak kasus ini ada DAN kasus ini dimunculkan kembali oleh Netflix?""",Kalau saya berangkat POVnya dari analisis Framing makanya sampai saat ini masih belum Ngeeh Kasus Ice Cold ini ke arah mana   Karena  Siapa atau Kepentingan apa yang diuntung sejak kasus ini ada DAN kasus ini dimunculkan kembali oleh Netflix,kalau saya berangkat povnya dari analisis framing makanya sampai saat ini masih belum ngeeh kasus ice cold ini ke arah mana   karena  siapa atau kepentingan apa yang diuntung sejak kasus ini ada dan kasus ini dimunculkan kembali oleh netflix,"['kalau', 'saya', 'berangkat', 'povnya', 'dari', 'analisis', 'framing', 'makanya', 'sampai', 'saat', 'ini', 'masih', 'belum', 'ngeeh', 'kasus', 'ice', 'cold', 'ini', 'ke', 'arah', 'mana', 'karena', 'siapa', 'atau', 'kepentingan', 'apa', 'yang', 'diuntung', 'sejak', 'kasus', 'ini', 'ada', 'dan', 'kasus', 'ini', 'dimunculkan', 'kembali', 'oleh', 'netflix']","['berangkat', 'povnya', 'analisis', 'framing', 'ngeeh', 'ice', 'cold', 'arah', 'kepentingan', 'diuntung', 'dimunculkan', 'netflix']",berangkat povnya analisis framing ngeeh ice cold arah penting untung muncul netflix
Aku makin lama makin kesel di setiap detik nonton film ice cold di netflix.  Sampe mikir.. kok bisa ya ada orang tolol yang masuk ke ruang sidang?dikasih suara buat ngomong &amp  mengutarakan pendapat yang konyol pula. Njir..,Aku makin lama makin kesel di setiap detik nonton film ice cold di netflix  Sampe mikir kok bisa ya ada orang tolol yang masuk ke ruang sidangdikasih suara buat ngomong amp  mengutarakan pendapat yang konyol pula Njir,aku makin lama makin kesel di setiap detik nonton film ice cold di netflix  sampe mikir kok bisa ya ada orang tolol yang masuk ke ruang sidangdikasih suara buat ngomong amp  mengutarakan pendapat yang konyol pula njir,"['aku', 'makin', 'lama', 'makin', 'kesel', 'di', 'setiap', 'detik', 'nonton', 'film', 'ice', 'cold', 'di', 'netflix', 'sampe', 'mikir', 'kok', 'bisa', 'ya', 'ada', 'orang', 'tolol', 'yang', 'masuk', 'ke', 'ruang', 'sidangdikasih', 'suara', 'buat', 'ngomong', 'amp', 'mengutarakan', 'pendapat', 'yang', 'konyol', 'pula', 'njir']","['kesel', 'detik', 'nonton', 'film', 'ice', 'cold', 'netflix', 'sampe', 'mikir', 'ya', 'orang', 'tolol', 'masuk', 'ruang', 'sidangdikasih', 'suara', 'ngomong', 'amp', 'mengutarakan', 'pendapat', 'konyol', 'njir']",kesel detik nonton film ice cold netflix sampe mikir ya orang tolol masuk ruang sidangdikasih suara ngomong amp utara dapat konyol njir
Any good movies on Netflix? I'm in the house wit it tonight!,Any good movies on Netflix Im in the house wit it tonight,any good movies on netflix im in the house wit it tonight,"['any', 'good', 'movies', 'on', 'netflix', 'im', 'in', 'the', 'house', 'wit', 'it', 'tonight']","['any', 'good', 'movies', 'on', 'netflix', 'im', 'in', 'the', 'house', 'wit', 'it', 'tonight']",any good movies on netflix im in the house wit it tonight
"@peachyslen jangan dengerin bapak narsis ini ges. tetep beli netflix trus nonton ice cold biar kasusnya makin heboh dan kebenaran terbuktikann.  sini beli di aku 1 bulan 29k, durasi lain cek profile",peachyslen jangan dengerin bapak narsis ini ges tetep beli netflix trus nonton ice cold biar kasusnya makin heboh dan kebenaran terbuktikann  sini beli di aku  bulan k durasi lain cek profile,peachyslen jangan dengerin bapak narsis ini ges tetep beli netflix trus nonton ice cold biar kasusnya makin heboh dan kebenaran terbuktikann  sini beli di aku  bulan k durasi lain cek profile,"['peachyslen', 'jangan', 'dengerin', 'bapak', 'narsis', 'ini', 'ges', 'tetep', 'beli', 'netflix', 'trus', 'nonton', 'ice', 'cold', 'biar', 'kasusnya', 'makin', 'heboh', 'dan', 'kebenaran', 'terbuktikann', 'sini', 'beli', 'di', 'aku', 'bulan', 'k', 'durasi', 'lain', 'cek', 'profile']","['peachyslen', 'dengerin', 'narsis', 'ges', 'tetep', 'beli', 'netflix', 'trus', 'nonton', 'ice', 'cold', 'biar', 'kasusnya', 'heboh', 'kebenaran', 'terbuktikann', 'beli', 'k', 'durasi', 'cek', 'profile']",peachyslen dengerin narsis ges tetep beli netflix trus nonton ice cold biar kasus heboh benar terbuktikann beli k durasi cek profile
"Setelah liat netflix ice cold, podcast close the door kuasa hukum nya jessica, podcast Karno Ilyas, kok gw jadi curiga sama bapak nya Mirna ya. Apa dia yang ngerencanain semua kasus ini??",Setelah liat netflix ice cold podcast close the door kuasa hukum nya jessica podcast Karno Ilyas kok gw jadi curiga sama bapak nya Mirna ya Apa dia yang ngerencanain semua kasus ini,setelah liat netflix ice cold podcast close the door kuasa hukum nya jessica podcast karno ilyas kok gw jadi curiga sama bapak nya mirna ya apa dia yang ngerencanain semua kasus ini,"['setelah', 'liat', 'netflix', 'ice', 'cold', 'podcast', 'close', 'the', 'door', 'kuasa', 'hukum', 'nya', 'jessica', 'podcast', 'karno', 'ilyas', 'kok', 'gw', 'jadi', 'curiga', 'sama', 'bapak', 'nya', 'mirna', 'ya', 'apa', 'dia', 'yang', 'ngerencanain', 'semua', 'kasus', 'ini']","['liat', 'netflix', 'ice', 'cold', 'podcast', 'close', 'the', 'door', 'kuasa', 'hukum', 'nya', 'jessica', 'podcast', 'karno', 'ilyas', 'gw', 'curiga', 'nya', 'mirna', 'ya', 'ngerencanain']",liat netflix ice cold podcast close the door kuasa hukum nya jessica podcast karno ilyas gw curiga nya mirna ya ngerencanain
"setelah nonton ice cold di netflix lgsg mantengin lagi sidang2 yang dulu, dan taraaaaa makin sini makin gemeyyy sama Indonesia. KOK BISA AKU DILAHIRKAN DI NEGARA INDONESIA YANG SANGAT BERBAHAYA INI HAH!!!",setelah nonton ice cold di netflix lgsg mantengin lagi sidang yang dulu dan taraaaaa makin sini makin gemeyyy sama Indonesia KOK BISA AKU DILAHIRKAN DI NEGARA INDONESIA YANG SANGAT BERBAHAYA INI HAH,setelah nonton ice cold di netflix lgsg mantengin lagi sidang yang dulu dan taraaaaa makin sini makin gemeyyy sama indonesia kok bisa aku dilahirkan di negara indonesia yang sangat berbahaya ini hah,"['setelah', 'nonton', 'ice', 'cold', 'di', 'netflix', 'lgsg', 'mantengin', 'lagi', 'sidang', 'yang', 'dulu', 'dan', 'taraaaaa', 'makin', 'sini', 'makin', 'gemeyyy', 'sama', 'indonesia', 'kok', 'bisa', 'aku', 'dilahirkan', 'di', 'negara', 'indonesia', 'yang', 'sangat', 'berbahaya', 'ini', 'hah']","['nonton', 'ice', 'cold', 'netflix', 'lgsg', 'mantengin', 'sidang', 'taraaaaa', 'gemeyyy', 'indonesia', 'dilahirkan', 'negara', 'indonesia', 'berbahaya', 'hah']",nonton ice cold netflix lgsg mantengin sidang taraaaaa gemeyyy indonesia lahir negara indonesia bahaya hah
"Setelah film dokumenter Ice Cold"" yang masih hangat dipergunjingkan. Sepertinya film dokumenter ""Beckham"" di Netflix akan menjadi bahan gunjingan selanjutnya.""",Setelah film dokumenter Ice Cold yang masih hangat dipergunjingkan Sepertinya film dokumenter Beckham di Netflix akan menjadi bahan gunjingan selanjutnya,setelah film dokumenter ice cold yang masih hangat dipergunjingkan sepertinya film dokumenter beckham di netflix akan menjadi bahan gunjingan selanjutnya,"['setelah', 'film', 'dokumenter', 'ice', 'cold', 'yang', 'masih', 'hangat', 'dipergunjingkan', 'sepertinya', 'film', 'dokumenter', 'beckham', 'di', 'netflix', 'akan', 'menjadi', 'bahan', 'gunjingan', 'selanjutnya']","['film', 'dokumenter', 'ice', 'cold', 'hangat', 'dipergunjingkan', 'film', 'dokumenter', 'beckham', 'netflix', 'bahan', 'gunjingan']",film dokumenter ice cold hangat gunjing film dokumenter beckham netflix bahan gunjing
"Kasus pembunuhan yang di dokumentasikan dalam sebuah film dokumentar di Netflix ICE COLD"", yang deg-degan penegak hukum &amp  keluarga korban, bukan pembunuhnya. Makin banyak kejanggalan 🤔  #Jessica #IceCold #Mirna #Netflix #sianida""",Kasus pembunuhan yang di dokumentasikan dalam sebuah film dokumentar di Netflix ICE COLD yang degdegan penegak hukum amp  keluarga korban bukan pembunuhnya Makin banyak kejanggalan   Jessica IceCold Mirna Netflix sianida,kasus pembunuhan yang di dokumentasikan dalam sebuah film dokumentar di netflix ice cold yang degdegan penegak hukum amp  keluarga korban bukan pembunuhnya makin banyak kejanggalan   jessica icecold mirna netflix sianida,"['kasus', 'pembunuhan', 'yang', 'di', 'dokumentasikan', 'dalam', 'sebuah', 'film', 'dokumentar', 'di', 'netflix', 'ice', 'cold', 'yang', 'degdegan', 'penegak', 'hukum', 'amp', 'keluarga', 'korban', 'bukan', 'pembunuhnya', 'makin', 'banyak', 'kejanggalan', 'jessica', 'icecold', 'mirna', 'netflix', 'sianida']","['pembunuhan', 'dokumentasikan', 'film', 'dokumentar', 'netflix', 'ice', 'cold', 'degdegan', 'penegak', 'hukum', 'amp', 'keluarga', 'korban', 'pembunuhnya', 'kejanggalan', 'jessica', 'icecold', 'mirna', 'netflix', 'sianida']",bunuh dokumentasi film dokumentar netflix ice cold degdegan tegak hukum amp keluarga korban bunuh janggal jessica icecold mirna netflix sianida
Coba minta data subscription netflix di indonesia setelah film ice cold keluar. Emang jago cari duit netflix bangsat,Coba minta data subscription netflix di indonesia setelah film ice cold keluar Emang jago cari duit netflix bangsat,coba minta data subscription netflix di indonesia setelah film ice cold keluar emang jago cari duit netflix bangsat,"['coba', 'minta', 'data', 'subscription', 'netflix', 'di', 'indonesia', 'setelah', 'film', 'ice', 'cold', 'keluar', 'emang', 'jago', 'cari', 'duit', 'netflix', 'bangsat']","['coba', 'data', 'subscription', 'netflix', 'indonesia', 'film', 'ice', 'cold', 'emang', 'jago', 'cari', 'duit', 'netflix', 'bangsat']",coba data subscription netflix indonesia film ice cold emang jago cari duit netflix bangsat
"dari sebelum adanya film dokumenter Ice Cold di Netflix..gw uda yakin banget kalo ada sesuatu yg janggal"" buat putusan hakim..karna gw jg ngikutin banget jalan nya persidangan itu..tolong Pak @jokowi jangan tutup mata Anda buka kembali kasus Jessica #JusticeForJessicaWongso""",dari sebelum adanya film dokumenter Ice Cold di Netflixgw uda yakin banget kalo ada sesuatu yg janggal buat putusan hakimkarna gw jg ngikutin banget jalan nya persidangan itutolong Pak jokowi jangan tutup mata Anda buka kembali kasus Jessica JusticeForJessicaWongso,dari sebelum adanya film dokumenter ice cold di netflixgw uda yakin banget kalo ada sesuatu yg janggal buat putusan hakimkarna gw jg ngikutin banget jalan nya persidangan itutolong pak jokowi jangan tutup mata anda buka kembali kasus jessica justiceforjessicawongso,"['dari', 'sebelum', 'adanya', 'film', 'dokumenter', 'ice', 'cold', 'di', 'netflixgw', 'uda', 'yakin', 'banget', 'kalo', 'ada', 'sesuatu', 'yg', 'janggal', 'buat', 'putusan', 'hakimkarna', 'gw', 'jg', 'ngikutin', 'banget', 'jalan', 'nya', 'persidangan', 'itutolong', 'pak', 'jokowi', 'jangan', 'tutup', 'mata', 'anda', 'buka', 'kembali', 'kasus', 'jessica', 'justiceforjessicawongso']","['film', 'dokumenter', 'ice', 'cold', 'netflixgw', 'uda', 'banget', 'kalo', 'yg', 'janggal', 'putusan', 'hakimkarna', 'gw', 'jg', 'ngikutin', 'banget', 'jalan', 'nya', 'persidangan', 'itutolong', 'jokowi', 'tutup', 'mata', 'buka', 'jessica', 'justiceforjessicawongso']",film dokumenter ice cold netflixgw uda banget kalo yg janggal putus hakimkarna gw jg ngikutin banget jalan nya sidang itutolong jokowi tutup mata buka jessica justiceforjessicawongso
mba @NajwaShihab ga ada rencana wawancara papanya mirna nih?   #icecold #kopisianida #netflix #JessicaWongso,mba NajwaShihab ga ada rencana wawancara papanya mirna nih   icecold kopisianida netflix JessicaWongso,mba najwashihab ga ada rencana wawancara papanya mirna nih   icecold kopisianida netflix jessicawongso,"['mba', 'najwashihab', 'ga', 'ada', 'rencana', 'wawancara', 'papanya', 'mirna', 'nih', 'icecold', 'kopisianida', 'netflix', 'jessicawongso']","['mba', 'najwashihab', 'ga', 'rencana', 'wawancara', 'papanya', 'mirna', 'nih', 'icecold', 'kopisianida', 'netflix', 'jessicawongso']",mba najwashihab ga rencana wawancara papa mirna nih icecold kopisianida netflix jessicawongso
"Sudah menonton Ice Cold: Murder, Coffee and Jessica Wongso"" di Netflix?  https://t.co/ykxGOV3Ua3""",Sudah menonton Ice Cold Murder Coffee and Jessica Wongso di Netflix  httpstcoykxGOVUa,sudah menonton ice cold murder coffee and jessica wongso di netflix  httpstcoykxgovua,"['sudah', 'menonton', 'ice', 'cold', 'murder', 'coffee', 'and', 'jessica', 'wongso', 'di', 'netflix', 'httpstcoykxgovua']","['menonton', 'ice', 'cold', 'murder', 'coffee', 'and', 'jessica', 'wongso', 'netflix', 'httpstcoykxgovua']",tonton ice cold murder coffee and jessica wongso netflix httpstcoykxgovua
"@peachyslen @sstellajeruk Monmaap nih pak 1. Itu yg di Ice Cold semua keluar dr mulut bapak ndiri knp bapak marah2? 2. Saya nonton netflix ga buat nonton Ice Cold doang tong, saya nonton Ice Cold jg nyesel, ga seru 3. Lah bapak kira kasus anak bapak sebesar itu sampe mecah belah? Kagak cong elah, pd lu.",peachyslen sstellajeruk Monmaap nih pak  Itu yg di Ice Cold semua keluar dr mulut bapak ndiri knp bapak marah  Saya nonton netflix ga buat nonton Ice Cold doang tong saya nonton Ice Cold jg nyesel ga seru  Lah bapak kira kasus anak bapak sebesar itu sampe mecah belah Kagak cong elah pd lu,peachyslen sstellajeruk monmaap nih pak  itu yg di ice cold semua keluar dr mulut bapak ndiri knp bapak marah  saya nonton netflix ga buat nonton ice cold doang tong saya nonton ice cold jg nyesel ga seru  lah bapak kira kasus anak bapak sebesar itu sampe mecah belah kagak cong elah pd lu,"['peachyslen', 'sstellajeruk', 'monmaap', 'nih', 'pak', 'itu', 'yg', 'di', 'ice', 'cold', 'semua', 'keluar', 'dr', 'mulut', 'bapak', 'ndiri', 'knp', 'bapak', 'marah', 'saya', 'nonton', 'netflix', 'ga', 'buat', 'nonton', 'ice', 'cold', 'doang', 'tong', 'saya', 'nonton', 'ice', 'cold', 'jg', 'nyesel', 'ga', 'seru', 'lah', 'bapak', 'kira', 'kasus', 'anak', 'bapak', 'sebesar', 'itu', 'sampe', 'mecah', 'belah', 'kagak', 'cong', 'elah', 'pd', 'lu']","['peachyslen', 'sstellajeruk', 'monmaap', 'nih', 'yg', 'ice', 'cold', 'dr', 'mulut', 'ndiri', 'knp', 'marah', 'nonton', 'netflix', 'ga', 'nonton', 'ice', 'cold', 'doang', 'tong', 'nonton', 'ice', 'cold', 'jg', 'nyesel', 'ga', 'seru', 'anak', 'sampe', 'mecah', 'belah', 'kagak', 'cong', 'elah', 'pd', 'lu']",peachyslen sstellajeruk monmaap nih yg ice cold dr mulut ndiri knp marah nonton netflix ga nonton ice cold doang tong nonton ice cold jg nyesel ga seru anak sampe mecah belah kagak cong elah pd lu
"Mengenai kejanggalan-kejanggalan kasus tersebut pun kembali menjadi perbincangan setelah film dokumenter Netflix yang berjudul Ice Cold: Murder,Coffee andJessica Wongso dirilis pada 28 September.Salah satu yang kembali diungkit adalah soal celana Jessica Wongso yang hilang.",Mengenai kejanggalankejanggalan kasus tersebut pun kembali menjadi perbincangan setelah film dokumenter Netflix yang berjudul Ice Cold MurderCoffee andJessica Wongso dirilis pada  SeptemberSalah satu yang kembali diungkit adalah soal celana Jessica Wongso yang hilang,mengenai kejanggalankejanggalan kasus tersebut pun kembali menjadi perbincangan setelah film dokumenter netflix yang berjudul ice cold murdercoffee andjessica wongso dirilis pada  septembersalah satu yang kembali diungkit adalah soal celana jessica wongso yang hilang,"['mengenai', 'kejanggalankejanggalan', 'kasus', 'tersebut', 'pun', 'kembali', 'menjadi', 'perbincangan', 'setelah', 'film', 'dokumenter', 'netflix', 'yang', 'berjudul', 'ice', 'cold', 'murdercoffee', 'andjessica', 'wongso', 'dirilis', 'pada', 'septembersalah', 'satu', 'yang', 'kembali', 'diungkit', 'adalah', 'soal', 'celana', 'jessica', 'wongso', 'yang', 'hilang']","['kejanggalankejanggalan', 'perbincangan', 'film', 'dokumenter', 'netflix', 'berjudul', 'ice', 'cold', 'murdercoffee', 'andjessica', 'wongso', 'dirilis', 'septembersalah', 'diungkit', 'celana', 'jessica', 'wongso', 'hilang']",kejanggalankejanggalan bincang film dokumenter netflix judul ice cold murdercoffee andjessica wongso rilis septembersalah ungkit celana jessica wongso hilang
"sharing lagi film-film yang 'berhasil  kelar ditonton/akhirnya ditonton juga/ iseng nonton dan kelar'  1. Ice Cold (dokumenter) karenat pada saat itu ga terlalu ngikutin kasus sianida itu, jadi nyoba buat nonton dokumenter nya yang masih anget banget rilis di netflix",sharing lagi filmfilm yang berhasil  kelar ditontonakhirnya ditonton juga iseng nonton dan kelar   Ice Cold dokumenter karenat pada saat itu ga terlalu ngikutin kasus sianida itu jadi nyoba buat nonton dokumenter nya yang masih anget banget rilis di netflix,sharing lagi filmfilm yang berhasil  kelar ditontonakhirnya ditonton juga iseng nonton dan kelar   ice cold dokumenter karenat pada saat itu ga terlalu ngikutin kasus sianida itu jadi nyoba buat nonton dokumenter nya yang masih anget banget rilis di netflix,"['sharing', 'lagi', 'filmfilm', 'yang', 'berhasil', 'kelar', 'ditontonakhirnya', 'ditonton', 'juga', 'iseng', 'nonton', 'dan', 'kelar', 'ice', 'cold', 'dokumenter', 'karenat', 'pada', 'saat', 'itu', 'ga', 'terlalu', 'ngikutin', 'kasus', 'sianida', 'itu', 'jadi', 'nyoba', 'buat', 'nonton', 'dokumenter', 'nya', 'yang', 'masih', 'anget', 'banget', 'rilis', 'di', 'netflix']","['sharing', 'filmfilm', 'berhasil', 'kelar', 'ditontonakhirnya', 'ditonton', 'iseng', 'nonton', 'kelar', 'ice', 'cold', 'dokumenter', 'karenat', 'ga', 'ngikutin', 'sianida', 'nyoba', 'nonton', 'dokumenter', 'nya', 'anget', 'banget', 'rilis', 'netflix']",sharing filmfilm hasil kelar ditontonakhirnya tonton iseng nonton kelar ice cold dokumenter karenat ga ngikutin sianida nyoba nonton dokumenter nya anget banget rilis netflix
